file_path,filename,filename_upc,file_size,modified_time,width,height,detected_text,normalized_text,detected_brand,detected_denomination,detected_pack_quantity,catalog_status,catalog_error
Z:\Kendal King\Images\OLD - Not Named UPC Only\874586025142 Youre a Blast.jpg,874586025142 Youre a Blast.jpg,874586025142,31604,1644339352.0,440,280,"i : blast!
you're a blast!
4
sams club <>.,
oe a blast!
y : pve
*
a —
*«K
you’re a blast! x
ya
y sams cu",i blast you re a blast 4 sams club oe a blast y pve a k you re a blast x ya y sams cu,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\874586025159 Happy Bday Confetti.jpg,874586025159 Happy Bday Confetti.jpg,874586025159,60386,1644339352.0,636,404,"fe a
fc 2) “ln ee
eo en ae
happy birthday
aaa
A Cog - So at
. Z\¢Y mw ™ «
|e we Ge
ene
vad oo \ ~ 4 » 7 \
/ 4 e 4 >
sams club <>.",fe a fc 2 ln ee eo en ae happy birthday aaa a cog so at z y mw e we ge ene vad oo 4 7 4 e 4 sams club,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\874586025166 Thank you.jpg,874586025166 Thank you.jpg,874586025166,48881,1644339352.0,486,308,"}
Pa ) 4
sams Club <>.,
Gift Card
thank By
| & you 2
Y)
|
sams club <>.
ary Gift Card",pa 4 sams club gift card thank by you 2 y sams club ary gift card,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\874586025227 Everyday Blue.jpg,874586025227 Everyday Blue.jpg,874586025227,19040,1644339352.0,430,266,"<>
sais cub.
sams club",sais cub sams club,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\874586053695 GOM 45.jpg,874586053695 GOM 45.jpg,874586053695,71477,1644339352.0,582,370,": i
sams club.
Gift of Membership
- One Year Club Membership
tj
One Year Club Membership
&",i sams club gift of membership one year club membership tj one year club membership,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\874586053701 GOM 100.jpg,874586053701 GOM 100.jpg,874586053701,98346,1644339352.0,684,440,": wanes ccepesceencwecsatebepnrwage=aphonn bent etnen' ae
og , . wan Sone pon on Dan TAR map ye aoa TT Rs)
; ‘ ‘. ae, ieee. ae
pica CASH REWARDS: >
. ond ~~ Yo i es > ee
Fak srt, aes DEER. 3 f atte pets cr See ek fo pele
We Fh het we ‘eat oT ole * 4 as ee th og KY a
Se aS ys PS, es Sane >f Sah Pe SST p — Se eT o- dae? She
—  sgamsclub
’ OPE - ei 7 Fa > ahem the
tote S ent ee 1 ip hae oageiiae See We oe ge pie
hte kad aeacin A era tee OS En es Ti Sen
ee kitten
Be AS ne BS Apa SN Tr IVIe be Ly ee eee 5 a =e
ESE fdas tens MAIS fear Pins peyetbty Phaat at un aes oF ts ae ee 2
ne Int et hag a a rius? + >o, Pon tats Ook,
: FREE SHIPPING” CASH REWARDS’ :
samsclub
: tee Gift of Membership :
Ss “5 =. > One Year Plus Membership
sine ceeseesaeacrsacssnsemsaceonssrenesenses saneseesnngameaossnsannanennernesgmansarensshoedessccaemieenessery peed, N
FREE SHIPPING CASH REWARDS* - a a]
fs te lg Be Hs ty wT en an soe net",wanes ccepesceencwecsatebepnrwage aphonn bent etnen ae og wan sone pon on dan tar map ye aoa tt rs ae ieee ae pica cash rewards ond yo i es ee fak srt aes deer 3 f atte pets cr see ek fo pele we fh het we eat ot ole 4 as ee th og ky a se as ys ps es sane f sah pe sst p se et o dae she sgamsclub ope ei 7 fa ahem the tote s ent ee 1 ip hae oageiiae see we oe ge pie hte kad aeacin a era tee os en es ti sen ee kitten be as ne bs apa sn tr ivie be ly ee eee 5 a e ese fdas tens mais fear pins peyetbty phaat at un aes of ts ae ee 2 ne int et hag a a rius o pon tats ook free shipping cash rewards samsclub tee gift of membership ss 5 one year plus membership sine ceeseesaeacrsacssnsemsaceonssrenesenses saneseesnngameaossnsannanennernesgmansarensshoedessccaemieenessery peed n free shipping cash rewards a a fs te lg be hs ty wt en an soe net,playstation,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\99 Restaurant & Pubs VGC ($25-$500) - 799366234746.jpg,99 Restaurant & Pubs VGC ($25-$500) - 799366234746.jpg,799366234746,2056096,1684865000.0,1167,1579,"Ninety#<
Nines)
RESTAURANT & PUB
) 7z = has no value until activated at register. 2
Choose Any Amount
enf@ep :25-:500
Ninety(A~<%
Nine
Ninety;Ao:
Nine (99)
Card has no value until activated at register.
enfep :25-:500
Ninety""
Ninety/A290:",ninety nines restaurant pub 7z has no value until activated at register 2 choose any amount enf ep 25 500 ninety a nine ninety ao nine 99 card has no value until activated at register enfep 25 500 ninety ninety a290,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\99_Restaurant & Pub - 799366234746.jpg,99_Restaurant & Pub - 799366234746.jpg,799366234746,2056110,1620068832.0,1167,1579,"| Ninety#/
Nines)
RESTAURANT & PUB
A
} 7z = has no value until activated at register, 2
Choose Any Amount
exf@ep :25-:500
Ninety(A~<%
Nine
Ninety;Ao:
Nine (99)
Card has no value until activated at register.
enfOep :25-:500
Ninety""
Ninety/A290:",ninety nines restaurant pub a 7z has no value until activated at register 2 choose any amount exf ep 25 500 ninety a nine ninety ao nine 99 card has no value until activated at register enfoep 25 500 ninety ninety a290,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\Academy $50 - 799366402367.jpg,Academy $50 - 799366402367.jpg,799366402367,467001,1629294826.0,901,1220,"saeelcoee
tet oll
Academy:
exitie *50
SPORTS+OUTDOORS
Academy’
SPORTSt+tOUTDOORS
GIFT CARD
em ‘50
SPORTS+tOUTDOORS",saeelcoee tet oll academy exitie 50 sports outdoors academy sportst toutdoors gift card em 50 sports toutdoors,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\Academy Sports VGC ($25-$500) - 799366402374.jpg,Academy Sports VGC ($25-$500) - 799366402374.jpg,799366402374,470185,1648833387.0,901,1220,"saeelcoee
tet oll
Academy:
$95-S
ex@ten 7°°900
SPORTS+OUTDOORS
Academy’
SPORTSt+tOUTDOORS
GIFT CARD
axe °°
SPORTS+tOUTDOORS",saeelcoee tet oll academy $95 s ex ten 7 900 sports outdoors academy sportst toutdoors gift card axe sports toutdoors,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\Academy Sports VGC ($25-$500) - 799366402374[1].jpg,Academy Sports VGC ($25-$500) - 799366402374[1].jpg,799366402374,470185,1643227851.0,901,1220,"saeelcoee
tet oll
Academy:
$95-S
ex@ten 7°°900
SPORTS+OUTDOORS
Academy’
SPORTSt+tOUTDOORS
GIFT CARD
axe °°
SPORTS+tOUTDOORS",saeelcoee tet oll academy $95 s ex ten 7 900 sports outdoors academy sportst toutdoors gift card axe sports toutdoors,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\Academy Sports VGC ($25-$500) - 799366402374[2].jpg,Academy Sports VGC ($25-$500) - 799366402374[2].jpg,799366402374,470185,1643227973.0,901,1220,"saeelcoee
tet oll
Academy:
$95-S
ex@ten 7°°900
SPORTS+OUTDOORS
Academy’
SPORTSt+tOUTDOORS
GIFT CARD
axe °°
SPORTS+tOUTDOORS",saeelcoee tet oll academy $95 s ex ten 7 900 sports outdoors academy sportst toutdoors gift card axe sports toutdoors,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\aero799366540694.JPG,aero799366540694.JPG,799366540694,298482,1644245039.0,997,1300,"‘,
_ ¥ = .
GS SUDEAD Ty ALL
NAAR MY GL LNT RET WE OU RL A ta Viol
a epi We een ee OA ACL igs
Le ale a Ne Vi, OG eV NTE ae
i Bee, GR Me tik OPA NTRG AEE) GM SRE
AVL TOM 1 1th Ming RR Or oa Y iy LY OG MON
ty Hayy Ni Ms) Uy Wy Wy MEE,
: id
E BLY REEL DEES
MOL UE WEY, HE ae) CEI
id i ERNE] OY Ye Hy (ey My VI WY ey GE TIS a
be ith eee hy Yat Se 4 LAN LO OEM BGO Cy Mas
on Oe LY Me, NALIN Uy) Yosgs Dine Me sae
ry, Su ee Am UT hy
wah Gee WHA BON ig: SM Si ae Kn LM Tipe i ih ON Oh
1 ~ 2 % ot tube fl oh BE LL a
Peart bia 1 VL, BTU RO! Wtf yey Weg Ue Yop vine
Three *25 Gift C }
TREME .
, 1 ogee ny AOE Ley Mea fe 6 oS Aad ENG, to at Fh dion es gO
: 5 ren MEY Vise eS he Bib 1 LGR PE fat Bie tate y
, f The aah ge Moe pieggtins Diy AA: Di Mie: ote
xe a eR Ce ay, ta ee
od ae eG aS Le OGM His pp (SO CE ee
a ae NL aS Di POLS Lit, VOPREG: pS Gage Boe ei
; ay yr AE vs ya. ithe Oa ay yeh Beg bs aaa
: ery Prva St L0G 3 CB ee MORIA io Mi igs Ube HG at aoe
: : 1 ED Pines Hag wdd (9 hoe UGE, HE ane BN i
: Ce ag Se i Si om Bt GIR Tae ce
H Bee ade Aine Rr ass A aS BO DECILES ae
a? 4 Lg ea gus ae hoes bat, Hd ar Py Bt oa Tb
i. Dee NR nd Dp Yet He As Pa. 2? OG ae
: AP eae Ue a ot fee se PAY pea AO LSAT OY yy eMigine | wen 0 opt
: Ga AKG gig ONAL Sy, SS oe A MUG see tagan
pe Reon bh Hh NB! CO aye is i ge Lis OEE Gp ict ta itis
ron, Pe a CMe WPL pap URS ees Was a
foe} aes OES SED",gs sudead ty all naar my gl lnt ret we ou rl a ta viol a epi we een ee oa acl igs le ale a ne vi og ev nte ae i bee gr me tik opa ntrg aee gm sre avl tom 1 1th ming rr or oa y iy ly og mon ty hayy ni ms uy wy wy mee id e bly reel dees mol ue wey he ae cei id i erne oy ye hy ey my vi wy ey ge tis a be ith eee hy yat se 4 lan lo oem bgo cy mas on oe ly me nalin uy yosgs dine me sae ry su ee am ut hy wah gee wha bon ig sm si ae kn lm tipe i ih on oh 1 2 ot tube fl oh be ll a peart bia 1 vl btu ro wtf yey weg ue yop vine three 25 gift c treme 1 ogee ny aoe ley mea fe 6 os aad eng to at fh dion es go 5 ren mey vise es he bib 1 lgr pe fat bie tate y f the aah ge moe pieggtins diy aa di mie ote xe a er ce ay ta ee od ae eg as le ogm his pp so ce ee a ae nl as di pols lit vopreg ps gage boe ei ay yr ae vs ya ithe oa ay yeh beg bs aaa ery prva st l0g 3 cb ee moria io mi igs ube hg at aoe 1 ed pines hag wdd 9 hoe uge he ane bn i ce ag se i si om bt gir tae ce h bee ade aine rr ass a as bo deciles ae a 4 lg ea gus ae hoes bat hd ar py bt oa tb i dee nr nd dp yet he as pa 2 og ae ap eae ue a ot fee se pay pea ao lsat oy yy emigine wen 0 opt ga akg gig onal sy ss oe a mug see tagan pe reon bh hh nb co aye is i ge lis oee gp ict ta itis ron pe a cme wpl pap urs ees was a foe aes oes sed,playstation,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\Airbnb VGC $25-$500 - 799366949541.jpg,Airbnb VGC $25-$500 - 799366949541.jpg,799366949541,656598,1684865097.0,1500,1500,"aN aaa $25-
$500
Airbnb gift card
With Airbnb, book places
to stay and things to do
all over the world.
& “9 &%
(2 aaa $25-",an aaa $25 $500 airbnb gift card with airbnb book places to stay and things to do all over the world 9 2 aaa $25,,$25,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\Airbnb VGC $25-$500 - 799366949541[1].jpg,Airbnb VGC $25-$500 - 799366949541[1].jpg,799366949541,656598,1641572905.0,1500,1500,"aN aaa $25-
$500
Airbnb gift card
With Airbnb, book places
to stay and things to do
all over the world.
& “9 &%
(2 aaa $25-",an aaa $25 $500 airbnb gift card with airbnb book places to stay and things to do all over the world 9 2 aaa $25,,$25,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\Airbnb VGC $25-$500 - 799366949541[2].jpg,Airbnb VGC $25-$500 - 799366949541[2].jpg,799366949541,656598,1643227855.0,1500,1500,"aN aaa $25-
$500
Airbnb gift card
With Airbnb, book places
to stay and things to do
all over the world.
& “9 &%
(2 aaa $25-",an aaa $25 $500 airbnb gift card with airbnb book places to stay and things to do all over the world 9 2 aaa $25,,$25,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\Airbnb VGC $25-$500 - 799366949541[3].jpg,Airbnb VGC $25-$500 - 799366949541[3].jpg,799366949541,656598,1643227978.0,1500,1500,"aN aaa $25-
$500
Airbnb gift card
With Airbnb, book places
to stay and things to do
all over the world.
& “9 &%
(2 aaa $25-",an aaa $25 $500 airbnb gift card with airbnb book places to stay and things to do all over the world 9 2 aaa $25,,$25,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\Airbnb VGC $25-$500_UPC 799366949541.jpg,Airbnb VGC $25-$500_UPC 799366949541.jpg,799366949541,656598,1611111584.0,1500,1500,"aN aaa $25-
$500
Airbnb gift card
With Airbnb, book places
to stay and things to do
all over the world.
& “9 &%
(2 aaa $25-",an aaa $25 $500 airbnb gift card with airbnb book places to stay and things to do all over the world 9 2 aaa $25,,$25,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\Aldi Card 2021.png,Aldi Card 2021.png,2021,12597,1638463522.0,319,416,N,n,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\AMC $30 get free Large Popcorn - 196742030952.jpg,AMC $30 get free Large Popcorn - 196742030952.jpg,196742030952,559149,1684864997.0,2000,2806,"Front
_ ® ||
a 4
@
1
# Ca | : i
Vp
| | ) ao
7 ® ||
exten ‘“""""<:
THEATRES.
$30 GIFT CARD
(Jee, + FREE LARGE POPCORN
& F Redeem Popcorn via QR Code on back of card
F ¥ . = dt gl crys *
me ® |
_ @ | |
a IMC
A af 1+ FREE LARGE POPCORN
& } Redeem Popcorn via QR Code on back of card
ia ; a . 3 a -
| | @) ) |",front a 4 1 ca i vp ao 7 exten theatres $30 gift card jee free large popcorn f redeem popcorn via qr code on back of card f dt gl crys me a imc a af 1 free large popcorn redeem popcorn via qr code on back of card ia a 3 a,,$30,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\AMC $45 MP_UPC 799366100713 .png,AMC $45 MP_UPC 799366100713 .png,799366100713,18867,1608235887.0,108,96,". —< ‘HS
4a Ss
aia
ect ie
7
""Fl Cc
eo % 4
ae “ir, SL",hs 4a ss aia ect ie 7 fl cc eo 4 ae ir sl,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\AMC VGC $25-$100 - 799366214205.jpg,AMC VGC $25-$100 - 799366214205.jpg,799366214205,46332,1638463129.0,543,768,"no value until — you choose
activated at the amount
register $95-*100
ke ee a Se a
no value until enfitia» you choose
Li f ’ , C
oe #. ane See Ge ee",no value until you choose activated at the amount register $95 100 ke ee a se a no value until enfitia you choose li f c oe ane see ge ee,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\AMC VGC $25-$100 - 799366214205[1].jpg,AMC VGC $25-$100 - 799366214205[1].jpg,799366214205,1493227,1643227857.0,1088,1537,"no value until ~~ you choose
seen at the amount
register
$25-""1I00
Coal a a oy ery 2 ive c PAN: 5 _
ah usd a, é . SO _ fg asi ee
activated at the amount
register $95-5] O Oo
Se aa, ie ps
ae ae 4 aiees 5” LORI SS
| no value until en@ita» you choose
| activated at the amount
| register $95-51I0O
: Li ( ’ {eo
4 . ' , ‘ ‘ fd os Pa :
PR: a re 4 OX aa
: a“ 4 ee ; =. a
| ¢ . s ad 1 c 2 »~ fs . -
ee JO wb SRK yy BW Dr AN ee",no value until you choose seen at the amount register $25 1i00 coal a a oy ery 2 ive c pan 5 ah usd a so fg asi ee activated at the amount register $95 5 o oo se aa ie ps ae ae 4 aiees 5 lori ss no value until en ita you choose activated at the amount register $95 51i0o li eo 4 fd os pa pr a re 4 ox aa a 4 ee a s ad 1 c 2 fs ee jo wb srk yy bw dr an ee,playstation,$25,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\AMC VGC $25-$100 - 799366214205[2].jpg,AMC VGC $25-$100 - 799366214205[2].jpg,799366214205,1493227,1643227981.0,1088,1537,"no value until ~~ you choose
seen at the amount
register
$25-""1I00
Coal a a oy ery 2 ive c PAN: 5 _
ah usd a, é . SO _ fg asi ee
activated at the amount
register $95-5] O Oo
Se aa, ie ps
ae ae 4 aiees 5” LORI SS
| no value until en@ita» you choose
| activated at the amount
| register $95-51I0O
: Li ( ’ {eo
4 . ' , ‘ ‘ fd os Pa :
PR: a re 4 OX aa
: a“ 4 ee ; =. a
| ¢ . s ad 1 c 2 »~ fs . -
ee JO wb SRK yy BW Dr AN ee",no value until you choose seen at the amount register $25 1i00 coal a a oy ery 2 ive c pan 5 ah usd a so fg asi ee activated at the amount register $95 5 o oo se aa ie ps ae ae 4 aiees 5 lori ss no value until en ita you choose activated at the amount register $95 51i0o li eo 4 fd os pa pr a re 4 ox aa a 4 ee a s ad 1 c 2 fs ee jo wb srk yy bw dr an ee,playstation,$25,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\AMC VGC $25-$100 - 799366749165.jpg,AMC VGC $25-$100 - 799366749165.jpg,799366749165,46332,1638463137.0,543,768,"no value until — you choose
activated at the amount
register $95-*100
ke ee a Se a
no value until enfitia» you choose
Li f ’ , C
oe #. ane See Ge ee",no value until you choose activated at the amount register $95 100 ke ee a se a no value until enfitia you choose li f c oe ane see ge ee,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\AMC VGC $25-$100_UPC 799366749165.jpg,AMC VGC $25-$100_UPC 799366749165.jpg,799366749165,1493227,1608186102.0,1088,1537,"no value until ~~ you choose
seen at the amount
register
$25-""1I00
Coal a a oy ery 2 ive c PAN: 5 _
ah usd a, é . SO _ fg asi ee
activated at the amount
register $95-5] O Oo
Se aa, ie ps
ae ae 4 aiees 5” LORI SS
| no value until en@ita» you choose
| activated at the amount
| register $95-51I0O
: Li ( ’ {eo
4 . ' , ‘ ‘ fd os Pa :
PR: a re 4 OX aa
: a“ 4 ee ; =. a
| ¢ . s ad 1 c 2 »~ fs . -
ee JO wb SRK yy BW Dr AN ee",no value until you choose seen at the amount register $25 1i00 coal a a oy ery 2 ive c pan 5 ah usd a so fg asi ee activated at the amount register $95 5 o oo se aa ie ps ae ae 4 aiees 5 lori ss no value until en ita you choose activated at the amount register $95 51i0o li eo 4 fd os pa pr a re 4 ox aa a 4 ee a s ad 1 c 2 fs ee jo wb srk yy bw dr an ee,playstation,$25,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\AMC VGC ($15-$100) - 799366351726.jpg,AMC VGC ($15-$100) - 799366351726.jpg,799366351726,353891,1684865079.0,864,1220,"no value until Sea mem YOu Choose
pte at the amount
register
15-100
EK MO PS FE
no value until seaealtiores, you choose
activated at the amount
register $] | fe) fe)
a a. 5
° ee ‘sy ss Z §
§ Cy aw One see!
no value until euta» you choose
register $15-1IOO
Wwe OU Ne vy Ly rw WINN NE
| fame",no value until sea mem you choose pte at the amount register 15 100 ek mo ps fe no value until seaealtiores you choose activated at the amount register $ fe fe a a 5 ee sy ss z cy aw one see no value until euta you choose register $15 1ioo wwe ou ne vy ly rw winn ne fame,playstation,$15,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\AMC VGC ($15-$100) - 799366749165.jpg,AMC VGC ($15-$100) - 799366749165.jpg,799366749165,353891,1672762977.0,864,1220,"no value until Sea mem YOu Choose
pte at the amount
register
15-100
EK MO PS FE
no value until seaealtiores, you choose
activated at the amount
register $] | fe) fe)
a a. 5
° ee ‘sy ss Z §
§ Cy aw One see!
no value until euta» you choose
register $15-1IOO
Wwe OU Ne vy Ly rw WINN NE
| fame",no value until sea mem you choose pte at the amount register 15 100 ek mo ps fe no value until seaealtiores you choose activated at the amount register $ fe fe a a 5 ee sy ss z cy aw one see no value until euta you choose register $15 1ioo wwe ou ne vy ly rw winn ne fame,playstation,$15,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\AMERICAN EAGLE $50_UPC 799366459750.png,AMERICAN EAGLE $50_UPC 799366459750.png,799366459750,11995,1608235887.0,78,96,"axe *50
AMERICAN FAULLEL
oLvrrrvtaa
tee
ae \
es
7 . P j : a
, ae 2 '
ie 2
. J
LMERICAN RADLE
oLTrctt tes
oe
- bi ‘
Mw
ef *50
, ONE wi NMR NE.
yf tte",axe 50 american faullel olvrrrvtaa tee ae es 7 p j a ae 2 ie 2 j lmerican radle oltrctt tes oe bi mw ef 50 one wi nmr ne yf tte,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\American Eagle VGC ($25-$500) - 799366807902.jpg,American Eagle VGC ($25-$500) - 799366807902.jpg,799366807902,66631,1648833347.0,960,720,"exfiem °25-5500
AMERICAN EAGLE
OUTFITTERS
ae.com
exam §°25-3500
a
exfiew 525-5500",exfiem 25 5500 american eagle outfitters ae com exam 25 3500 a exfiew 525 5500,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\American Eagle VGC ($25-$500) - 799366807902[1].jpg,American Eagle VGC ($25-$500) - 799366807902[1].jpg,799366807902,66631,1643227859.0,960,720,"exfiem °25-5500
AMERICAN EAGLE
OUTFITTERS
ae.com
exam §°25-3500
a
exfiew 525-5500",exfiem 25 5500 american eagle outfitters ae com exam 25 3500 a exfiew 525 5500,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\American Eagle VGC ($25-$500) - 799366807902[2].jpg,American Eagle VGC ($25-$500) - 799366807902[2].jpg,799366807902,66631,1643227983.0,960,720,"exfiem °25-5500
AMERICAN EAGLE
OUTFITTERS
ae.com
exam §°25-3500
a
exfiew 525-5500",exfiem 25 5500 american eagle outfitters ae com exam 25 3500 a exfiew 525 5500,,,,ok,
Z:\Kendal King\Images\OLD - Not Named UPC Only\Apple $100 - 190199710016.JPG,Apple $100 - 190199710016.JPG,190199710016,408007,1684865070.0,843,1220,"Gl *100
The gift card for
everything Apple
Giz *100
C ‘$100",gl 100 the gift card for everything apple giz 100 c $100,,$100,,ok,
